"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"13","17211790","Hs6st1","50785","heparan sulfate 6-O-sulfotransferase 1",0.471598304844789,7.25546835648707,3.09686677751803,0.0064423986775737,0.105743590348888,-2.47408929850496
"14","17211832","Cnnm3","94218","cyclin M3",0.347857123715298,2.8249231896254,2.60346155522553,0.0183598622421069,0.174316853712302,-3.44241650183809
"15","17212087","Npas2","18143","neuronal PAS domain protein 2",0.765404162738334,2.35559975397103,2.70440142343793,0.014867836920919,0.160781969301852,-3.24916699430477
"16","17212114","Rpl31","114641","ribosomal protein L31",0.22776554964712,3.40781958876794,1.4605636977282,0.162049068415324,0.478480024088816,-5.3326116378282
"17","17212123","Cnot11","52846","CCR4-NOT transcription complex, subunit 11",-0.386614965308659,4.27221311958918,-2.37053050783913,0.0296194150098046,0.22490483564479,-3.87605602498158
"18","17212185","Il1r1","16177","interleukin 1 receptor, type I",0.00181710802465318,7.59138958736749,0.00290644247332984,0.997714232135699,0.999659304078157,-6.36379749122467
"19","17212318","Mrps9","69527","mitochondrial ribosomal protein S9",-0.0816339745023136,4.88642812238306,-0.633336935884724,0.534792970102624,0.796406831688994,-6.16024728409751
"20","17212346","AI597479","98404","expressed sequence AI597479",-0.0261137521080905,3.23502202888532,-0.160169967107752,0.874601501593056,0.953609269166046,-6.35063830400512
"21","17212406","Bivm","246229","basic, immunoglobulin-like variable motif containing",0.416318641672762,3.66850683166487,2.04567829867936,0.0562934220373078,0.300000006049998,-4.44566186392679
"22","17212423","Ercc5","22592","excision repair cross-complementing rodent repair deficiency, complementation group 5",0.346517410116985,3.71073379525714,2.45831930479816,0.0247718346871081,0.20070793046226,-3.71480383908746
"23","17212461","Col3a1","12825","collagen, type III, alpha 1",-0.0341321802124215,3.81668571313217,-0.205288383373914,0.839741653355636,0.94441378735754,-6.34218827182364
"24","17212719","Cavin2","20324","caveolae associated 2",0.0596945061449707,3.95622440548853,0.285981791430075,0.77828641307188,0.922075165928816,-6.32190665654342
"25","17212750","Stat1","20846","signal transducer and activator of transcription 1",-0.212291080837711,5.86248025111144,-1.28041312001826,0.217292678665695,0.546398611701195,-5.56054570308984
"26","17212792","Hibch","227095","3-hydroxyisobutyryl-Coenzyme A hydrolase",0.280940391317642,5.9525309333091,2.17911419286204,0.0434135417453965,0.264681760680868,-4.21726021664867
"27","17212821","Ormdl1","227102","ORM1-like 1 (S. cerevisiae)",0.213279185026081,4.41411007480647,1.30643453817144,0.208498360453511,0.539573942754638,-5.52911512999903
"28","17212874","Coq10b","67876","coenzyme Q10B",-0.0530887947352134,5.33323237910798,-0.195629257830445,0.84717848508484,0.946558430463125,-6.3441720679306
"29","17212882","Hspe1","15528","heat shock protein 1 (chaperonin 10)",-0.12082001802004,5.46854675492171,-0.383809828472377,0.70579307239157,0.883864192453573,-6.28848742428946
"30","17212888","Mob4","19070","MOB family member 4, phocein",0.118474911574554,4.71726003100593,0.679705510204077,0.505680102007865,0.778847728119159,-6.12976594063809
"31","17212931","1700066M21Rik","73467","RIKEN cDNA 1700066M21 gene",0.133784833171073,4.79060603720851,0.701334559066857,0.492416409464512,0.768446655145061,-6.11485062435521
"32","17212970","Sgo2a","68549","shugoshin 2A",-0.165889231968856,1.72691571382043,-1.24454270535607,0.229888174647544,0.561656193326556,-5.60301825616954
"33","17212982","Aox1","11761","aldehyde oxidase 1",-0.697939818876844,6.86871210642882,-1.59275726853974,0.129310788525636,0.433852921066494,-5.15069150210434
"34","17213021","Aox3","71724","aldehyde oxidase 3",-0.340411613898466,9.21491692750091,-1.31575920693394,0.205416114278384,0.536697749952813,-5.51772663278705
"35","17213139","Bzw1","66882","basic leucine zipper and W2 domains 1",0.00414296846309359,7.88377365391404,0.0250218844214115,0.980323714388569,0.993591502774813,-6.36348033490146
"36","17213179","Ndufb3","66495","NADH:ubiquinone oxidoreductase subunit B3",0.24414739405068,4.51761506997772,1.98916527943367,0.06272553117571,0.314128255563333,-4.53981402494285
"37","17213189","Gm20257","100504501","caspase 8 pseudogene",-0.0339736478013162,1.98696838732714,-0.19386360115796,0.848539539295259,0.947372415191558,-6.3445244132912
"38","17213213","Casp8","12370","caspase 8",0.402449223431519,7.73588011470523,1.16010717039878,0.261757004892538,0.59558914406046,-5.69900064633954
"39","17213226","Stradb","227154","STE20-related kinase adaptor beta",-0.285078869950429,4.10694932269433,-1.55714782983302,0.137529845724716,0.447540677748098,-5.20085989079827
"40","17213295","Nop58","55989","NOP58 ribonucleoprotein",-0.326456629792924,6.05975098807785,-0.812872030942506,0.427331014780675,0.728969279484915,-6.03100013526734
"41","17213313","Snord70","100217459","small nucleolar RNA, C/D box 70",-0.0678706761582886,6.67768417126958,-0.263392280757403,0.795358070863267,0.927040895436155,-6.32825073694548
"42","17213319","Snord11","100217421","small nucleolar RNA, C/D box 11",-0.155167227850111,7.51315326562969,-0.904659241205686,0.378065501133177,0.696491518231507,-5.9534610734447
"43","17213428","Cyp20a1","77951","cytochrome P450, family 20, subfamily a, polypeptide 1",-0.229949118348495,4.19762133952975,-1.76271514224998,0.0955949783532596,0.383083287835705,-4.90006958012187
"44","17213548","Nrp2","18187","neuropilin 2",-0.215460952548173,3.92406581234486,-1.45898861008034,0.162477003271587,0.478948379999301,-5.33470665542303
"45","17213593","Snora41","100217464","small nucleolar RNA, H/ACA box 41",-0.144908381727447,2.65012558338012,-1.08153501325908,0.294297379882863,0.626547699618015,-5.78313985322636
"46","17213608","Adam23","23792","a disintegrin and metallopeptidase domain 23",0.447542220156272,4.5211974428257,1.71487660888667,0.104214229460942,0.399710274456149,-4.9724250047967
"47","17213687","Ccnyl1","227210","cyclin Y-like 1",0.00784757495288924,2.55220123736614,0.0521956511418191,0.958970443974994,0.985494353063641,-6.36240296819108
"48","17213702","Pikfyve","18711","phosphoinositide kinase, FYVE type zinc finger containing",0.106634990892815,3.84921291495146,0.876145883517249,0.392947497315989,0.707326077555213,-5.97835956961901
"49","17214018","Gm8883","667931","predicted gene 8883",0.0850577467314029,8.00401951315175,0.356442701137171,0.725816841472226,0.896128579503794,-6.29880604811053
"50","17214053","Xrcc5","22596","X-ray repair complementing defective repair in Chinese hamster cells 5",0.325614873740264,5.11458122517368,2.08646090589049,0.0520291686152543,0.289959766673477,-4.37674104218126
"51","17214100","Rpl37a","19981","ribosomal protein L37a",0.0558066180654966,1.99499090016645,0.377692250183621,0.710250557057032,0.88623410869207,-6.29085914440193
"52","17214106","Igfbp2","16008","insulin-like growth factor binding protein 2",-1.31171479869725,7.9247188455098,-4.2868176847094,0.000480757437773554,0.0240018150808447,-0.0186909582949957
"53","17214142","Cxcr2","12765","chemokine (C-X-C motif) receptor 2",0.0342982056793977,2.23605737108034,0.221440490985148,0.827340769181967,0.940197476659218,-6.33865849987416
"54","17214166","Pnkd","56695","paroxysmal nonkinesiogenic dyskinesia",-0.333058845836661,6.42070268164914,-1.61065972833015,0.125337900081351,0.427677196369353,-5.12515418776369
"55","17214220","Ctdsp1","227292","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 1",-0.0538797543381264,7.04380338880389,-0.392496648372052,0.699482419309507,0.881303716947058,-6.28505531705745
"56","17214234","Vil1","22349","villin 1",0.108999841797942,2.28292008143559,0.538723724084154,0.596938513353622,0.82956388973914,-6.2160435028928
"57","17214293","Bcs1l","66821","BCS1-like (yeast)",0.0636096674748732,3.72317065952451,0.391487080358844,0.700214684473291,0.881855407752677,-6.28545806493136
"58","17214307","Stk36","269209","serine/threonine kinase 36",0.018885065168893,2.054107390279,0.149187176455503,0.883130338393614,0.957442472500667,-6.35238049500374
"59","17214368","Cyp27a1","104086","cytochrome P450, family 27, subfamily a, polypeptide 1",-0.377323712459786,8.92216610730519,-2.35012546455336,0.0308668705955056,0.228300520663795,-3.9131282152707
"60","17214409","Retreg2","227298","reticulophagy regulator family member 2",-0.0863717620151734,7.05711894120263,-0.538362449528239,0.597182543245234,0.82956388973914,-6.21623992967092
"61","17214449","Stk16","20872","serine/threonine kinase 16",-0.0197288974214853,5.31435112561831,-0.113069380126837,0.911276574716165,0.966206961592442,-6.35723937836785
"62","17214543","Gmppa","69080","GDP-mannose pyrophosphorylase A",-0.0587037930575791,5.38515594535736,-0.325868662159951,0.748430182361738,0.90738842401055,-6.30944442036287
"63","17214910","Gm2427","100039794","predicted gene 2427",-0.268994736493314,2.1165503233348,-1.37740218541853,0.185939133896034,0.509822128682445,-5.4407994970266
"64","17215029","2810459M11Rik","72792","RIKEN cDNA 2810459M11 gene",-0.0852008840920941,6.03436913305296,-0.561050576509878,0.581954136037587,0.822658873649095,-6.20365761178931
"65","17215035","Psmd1","70247","proteasome (prosome, macropain) 26S subunit, non-ATPase, 1",-0.338461651568991,7.37746288139766,-2.84582927341483,0.0110282980061626,0.140575602882809,-2.97380358674146
"66","17215123","Cops7b","26895","COP9 signalosome subunit 7B",-0.198977746834379,3.80025075596348,-1.44138406035825,0.167323360736958,0.483617525088573,-5.35800301455228
"67","17215291","Snorc","73234","secondary ossification center associated regulator of chondrocyte maturation",0.142587926975229,2.48157910343671,1.03860219181566,0.313281280407975,0.643004648630481,-5.82694724526096
"68","17215372","Scarna6","100217415","small Cajal body-specific RNA 6",0.652395896208601,6.85953285461496,5.45838716401548,3.98928588746376e-05,0.0056904313694751,2.35365540285389
"69","17215395","Dgkd","227333","diacylglycerol kinase, delta",-0.321351154631745,3.61521834251582,-1.82691208914607,0.0850083521003088,0.365166767052117,-4.80084495733952
"70","17215813","Olfr1411","258483","olfactory receptor 1411",0.140944673483628,4.21008423885638,0.774363540941317,0.449164476162699,0.7425343202789,-6.06125177627866
"71","17215817","Olfr12","257890","olfactory receptor 12",-0.0671398129726306,2.06294020583076,-0.46751390172049,0.645964082703842,0.859104632368929,-6.25228950516161
"72","17215820","Gpc1","14733","glypican 1",0.0991128349204744,3.52597375732717,0.368939281603167,0.716647056789278,0.890230790124798,-6.29418740920801
"73","17215832","Mir149","387167","microRNA 149",-0.00988478755506517,2.69770512534485,-0.0475506095204439,0.962618730649076,0.986319622087819,-6.3626408509138
"74","17215839","Rnpepl1","108657","arginyl aminopeptidase (aminopeptidase B)-like 1",-0.00195762916877751,6.42546311671513,-0.0118630144656288,0.990670565432022,0.997663440053684,-6.36372956375354
"75","17215853","Capn10","23830","calpain 10",0.408984144593853,3.46347455593687,2.00546616820774,0.0608054233460714,0.30950322112686,-4.51282072954881
"76","17215879","Aqp12","208760","aquaporin 12",-0.131475560737068,2.20548924413776,-1.08743450177769,0.291755676850573,0.624699163692561,-5.77699938004158
"77","17215885","Agxt","11611","alanine-glyoxylate aminotransferase",-0.112242887632058,7.73008242744267,-0.58814194356521,0.564032724995636,0.81208094926828,-6.18797878468002
"78","17215899","Crocc2","381284","ciliary rootlet coiled-coil, rootletin family member 2",-0.0911514666618745,2.80217848111935,-0.476601489540691,0.639606955501248,0.856478603130973,-6.24794143783285
"79","17215932","Sned1","208777","sushi, nidogen and EGF-like domains 1",0.125180052790935,2.15596061142865,0.881037844653944,0.390367086480536,0.705699823507812,-5.97413940018612
"80","17215984","Ano7","404545","anoctamin 7",-0.244862363956728,1.92894579961066,-1.65026878493404,0.116914751969177,0.417011640903717,-5.06791607375763
"81","17216012","Sept2","18000","septin 2",0.049465767981471,5.7033351893679,0.346082179682439,0.733451872225706,0.899178432377699,-6.30251634674517
"82","17216031","Farp2","227377","FERM, RhoGEF and pleckstrin domain protein 2",-0.0399009844694227,4.55203367608164,-0.253806250852402,0.802635491121138,0.930968268460604,-6.33078652568073
"83","17216096","D2hgdh","98314","D-2-hydroxyglutarate dehydrogenase",-0.102186192989097,3.96126863038751,-0.745914747336317,0.465728962767466,0.75381302501416,-6.082722220841
"84","17216113","Gal3st2","381334","galactose-3-O-sulfotransferase 2",0.125219287692028,2.64737475299662,0.774072592464072,0.449332023185357,0.74260638645613,-6.06147514810411
"85","17216120","Gal3st2b","100041596","galactose-3-O-sulfotransferase 2B",0.224162826114361,2.62353131858186,1.29559739892413,0.212126255678202,0.542870151932185,-5.5422678605597
"86","17216158","Fam174a","67698","family with sequence similarity 174, member A",0.159047469539448,3.67840795383913,1.13209273828466,0.273035405733907,0.60537958147125,-5.72958132938069
"87","17216373","Phlpp1","98432","PH domain and leucine rich repeat protein phosphatase 1",0.173606940336131,4.57162680129356,1.08790182331519,0.291555026877189,0.624492730075524,-5.77651172920943
"88","17216563","Nifk","67949","nucleolar protein interacting with the FHA domain of MKI67",-0.390533235271887,5.83122998059285,-2.26250321885403,0.0368008342511124,0.243933938327434,-4.07046838834326
"89","17216638","Tmem185b","226351","transmembrane protein 185B",0.0343873109404957,3.16026736433125,0.215997238887128,0.831514804356175,0.942236654605229,-6.33987771968282
"90","17216727","Slc35f5","74150","solute carrier family 35, member F5",0.288960168600126,6.42880306640838,1.81031312103145,0.0876420766260637,0.370277169229811,-4.82672982422393
"91","17216753","Mgat5","107895","mannoside acetylglucosaminyltransferase 5",0.41208828848607,3.30157511085502,2.65218241764751,0.0165865376987041,0.167289473658142,-3.34950600247443
"92","17216779","Acmsd","266645","amino carboxymuconate semialdehyde decarboxylase",0.818869382832979,4.41040928898633,3.25517085168405,0.00457362557411634,0.0883327276833224,-2.15332905023645
"93","17216870","Ubxn4","67812","UBX domain protein 4",-0.602859008493949,7.06185046260054,-4.03254926421355,0.000836805997598407,0.0334830272841582,-0.546474149873916
"94","17216926","Cd55os","102640368","CD55 molecule, opposite strand sequence",0.0600130309892974,1.70704240639309,0.410554385868305,0.68643666691433,0.875537777015356,-6.27767964778474
"95","17216960","Pigr","18703","polymeric immunoglobulin receptor",0.198475532314935,10.1063170275398,1.28905150607164,0.214341526404568,0.543666669121851,-5.55016902951783
"96","17217035","Ctse","13034","cathepsin E",-0.93893950882075,7.69439135653048,-2.77970810284646,0.012686722267158,0.149031672750085,-3.10316860701616
"97","17217083","Pm20d1","212933","peptidase M20 domain containing 1",0.0872757464977258,6.77059810904437,0.475736438239581,0.640210864270103,0.856904219803885,-6.24835884184363
"98","17217101","Slc41a1","98396","solute carrier family 41, member 1",0.112967225216704,3.74704576467585,0.512537400468295,0.614753144139487,0.838623464760319,-6.22995080780106
"99","17217116","Rab29","226422","RAB29, member RAS oncogene family",0.546722933047754,5.02189801144552,2.56428000130001,0.0199154209558012,0.18077770749425,-3.51661612355492
"100","17217127","Nucks1","98415","nuclear casein kinase and cyclin-dependent kinase substrate 1",0.000197932501530218,6.82591196727836,0.000993815817867835,0.999218413827963,0.999970304445424,-6.36380132180413
"101","17217136","Slc45a3","212980","solute carrier family 45, member 3",0.474454650385943,4.98406102002999,1.82452107029838,0.0853833881307157,0.365902631109526,-4.80458329353678
"102","17217145","Elk4","13714","ELK4, member of ETS oncogene family",0.0610099625813696,5.32632314064184,0.334634854166044,0.741921281293016,0.903700142684715,-6.30649036135585
"103","17217182","Nuak2","74137","NUAK family, SNF1-like kinase, 2",-0.0777703969109815,3.21266546623775,-0.593563198267137,0.560481474361329,0.809862520585059,-6.18475606058555
"104","17217291","Plekha6","240753","pleckstrin homology domain containing, family A member 6",-0.00860187962195358,4.40878751437854,-0.0563026884950135,0.955745490537837,0.985011394084325,-6.36217418891592
"105","17217321","Golt1a","68338","golgi transport 1A",0.0190284377431365,5.36645482506174,0.0588551946801177,0.953741589440054,0.98413121983041,-6.36202327966439
"106","17217350","Etnk2","214253","ethanolamine kinase 2",-0.462914643976009,7.59984846445571,-2.17738254281427,0.0435617859450565,0.264952953905415,-4.22027656136799
"107","17217428","Myog","17928","myogenin",0.299096498766542,3.23840445632599,1.89295731552388,0.0752071232020543,0.34324141192505,-4.69631373224242
"108","17217580","Arl8a","68724","ADP-ribosylation factor-like 8A",0.0142373216715486,4.59625682673519,0.0961969702924797,0.924469128679037,0.973886855972589,-6.35905127373396
"109","17217610","Csrp1","13007","cysteine and glycine-rich protein 1",0.0539975458036821,4.57204678468873,0.374238146450797,0.712772127538239,0.88712332215331,-6.29218171464635
"110","17217639","Lad1","16763","ladinin",-0.0697691249261574,3.47931711758318,-0.49363459105059,0.627769201793799,0.849327321727218,-6.23957243442067
"111","17217666","Tmem9","66241","transmembrane protein 9",0.295473419944627,3.17333252880579,1.92512013374448,0.0708076890382089,0.336112630192676,-4.64454080938245
"112","17217821","Zfp281","226442","zinc finger protein 281",-0.0646801983217919,4.46970490886054,-0.483667851748346,0.63468355741883,0.85293611316649,-6.24450415202343
"113","17217848","Atp6v1g3","338375","ATPase, H+ transporting, lysosomal V1 subunit G3",-0.144509072639494,1.81161692848576,-1.04821143349569,0.308957693496527,0.640428174964159,-5.81727719785825
"114","17217946","F13b","14060","coagulation factor XIII, beta subunit",-0.106837162731143,8.74689971676363,-0.729146683520933,0.475663176094459,0.758705761403741,-6.09502484735269
"115","17217969","Kcnt2","240776","potassium channel, subfamily T, member 2",0.411365440982966,2.56633459588011,0.900465410627819,0.380230410761382,0.697904531516985,-5.95716866969425
"116","17218027","Uchl5","56207","ubiquitin carboxyl-terminal esterase L5",0.160191796676001,5.39540853197535,1.19378211207306,0.248667940577924,0.581714030457769,-5.66140098373257
"117","17218139","C730036E19Rik","402734","RIKEN cDNA C730036E19 gene",-1.16275845573194,3.63200866353889,-1.78652787323634,0.091540747103391,0.37796045203061,-4.86354412471259
"118","17218149","Ivns1abp","117198","influenza virus NS1A binding protein",-0.599203383666722,6.79681849340701,-3.61351621000203,0.00209327966252909,0.0577918822959069,-1.41662981418467
"119","17218209","Edem3","66967","ER degradation enhancer, mannosidase alpha-like 3",-0.27315755046144,5.46020806458109,-1.76271949905816,0.09559422249574,0.383083287835705,-4.90006292800828
"120","17218261","Ncf2","17970","neutrophil cytosolic factor 2",-0.0201827935497914,3.19305202817009,-0.141167140008096,0.889367802196763,0.959475561851978,-6.35357476183632
"121","17218321","Rgs16","19734","regulator of G-protein signaling 16",2.72507894396507,7.0606951609577,5.02011345325482,9.96462169166277e-05,0.0102927669921986,1.48206706321764
"122","17218465","Cryzl2","226527","crystallin zeta like 2",-0.0496758147316392,4.21399463098221,-0.271725519217174,0.789047416570625,0.924180463866005,-6.32597060957201
"123","17218598","4930523C07Rik","67647","RIKEN cDNA 4930523C07 gene",-0.483575637084626,3.66910425949547,-2.93255528957218,0.00916778159047401,0.129538159218231,-2.80260212209952
"124","17218790","Scyl3","240880","SCY1-like 3 (S. cerevisiae)",0.258519200728594,4.21555739549323,1.89241890751401,0.0752827934016884,0.34324141192505,-4.69717564644302
"125","17218835","Sell","20343","selectin, lymphocyte",0.224655216034826,2.69945861064081,1.2681453802911,0.221538265793202,0.552554433957981,-5.57518345177408
"126","17218889","Slc19a2","116914","solute carrier family 19 (thiamine transporter), member 2",-0.0169518624164162,6.58531677601561,-0.079162137512974,0.937811652806606,0.978820489889265,-6.36058450230155
"127","17218907","Nme7","171567","NME/NM23 family member 7",0.481233803813649,3.18630823043963,2.90265793997936,0.00977194071532189,0.132957534638724,-2.86180665139557
"128","17218927","Dpt","56429","dermatopontin",-0.496925397486956,3.92832057165207,-2.2020234814873,0.0414954731123447,0.258858820108168,-4.17723050690226
"129","17219053","Ildr2","100039795","immunoglobulin-like domain containing receptor 2",0.158329723600289,4.49633349848045,0.416997416596714,0.681806164624834,0.872799301766534,-6.27496928986296
"130","17219067","Tada1","27878","transcriptional adaptor 1",0.359911579560832,5.32439970425709,2.94185928178791,0.00898727269190316,0.127892519470764,-2.78413951480798
"131","17219139","Rgs5","19737","regulator of G-protein signaling 5",0.744094801197035,7.48340555762887,1.88760459315065,0.0759624285407985,0.344765840445397,-4.70487563666344
"132","17219199","Fcgr4","246256","Fc receptor, IgG, low affinity IV",0.362247932800382,2.95739740509898,1.85039065593455,0.0814020398766859,0.356490950951188,-4.76396416767687
"133","17219231","Nr1i3","12355","nuclear receptor subfamily 1, group I, member 3",-0.447252900633604,7.86643953645006,-1.4982250584129,0.152089865058421,0.465437491076013,-5.28200102848685
"134","17219264","B4galt3","57370","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 3",0.179978086152482,3.11590231578044,1.19120183594124,0.249652928773892,0.582468081888756,-5.66431416173641
"135","17219356","Tstd1","226654","thiosulfate sulfurtransferase (rhodanese)-like domain containing 1",0.605932699841648,6.75148918795753,2.36346119778541,0.0300461617148427,0.226138887981938,-3.88891757866233
"136","17219397","Cd48","12506","CD48 antigen",0.0778850523125016,2.22120318677145,0.477853897525177,0.638733086278966,0.856146094336351,-6.24733581896705
"137","17219418","Cd84","12523","CD84 antigen",0.35136675323631,2.76968251233467,2.00843635941437,0.0604613177865971,0.309148176815251,-4.50788778587631
"138","17219499","Dcaf8","98193","DDB1 and CUL4 associated factor 8",0.0658414594339067,6.38445349544176,0.446125806361595,0.661036747836301,0.866390539550926,-6.26220075368428
"139","17219581","Tagln2","21346","transgelin 2",-0.0132171304472033,4.11887060132198,-0.0742951309082358,0.941627407877698,0.979764817890364,-6.36096789009989
"140","17219623","Crp","12944","C-reactive protein, pentraxin-related",-0.308876111644308,10.0115708914283,-1.6611176754441,0.114693740165864,0.415506618440452,-5.05206379302153
"141","17219756","Olfr417","258238","olfactory receptor 417",0.0257584961246238,2.82954147862224,0.130020973210793,0.898048875611677,0.962187622752643,-6.35512522673765
"142","17219789","Kmo","98256","kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)",0.379189523523939,8.41555303876185,2.28357827787819,0.035283918046987,0.240484588190556,-4.03290610830611
"143","17219897","Zbtb18","30928","zinc finger and BTB domain containing 18",-0.0907873536668196,3.58988458000835,-0.591465710329913,0.561854057006066,0.811100639885142,-6.18600629935228
"144","17219963","Desi2","78825","desumoylating isopeptidase 2",0.0218321016405216,2.69868870059028,0.126828309923889,0.900537947730941,0.962809074190148,-6.35554590181968
"145","17219978","Cox20","66359","cytochrome c oxidase assembly protein 20",0.238126688127132,6.66233657143267,1.78365966550399,0.0920209809833275,0.379229767318393,-4.86796122323774
"146","17220034","Sccpdh","109232","saccharopine dehydrogenase (putative)",0.488683012065091,2.73619500829899,2.34248315941323,0.0313465789451137,0.228870220363269,-3.9269718659308
"147","17220059","Cdc42bpa","226751","CDC42 binding protein kinase alpha",-0.0103290824918876,4.40459597117301,-0.0674838980683027,0.946969873939542,0.980705588137431,-6.36146362410975
"148","17220110","Itpkb","320404","inositol 1,4,5-trisphosphate 3-kinase B",-0.166171504621737,3.23044398204748,-1.25440606548351,0.226369614896114,0.559274611882237,-5.59143897622687
"149","17220148","Lin9","72568","lin-9 homolog (C. elegans)",-0.00610065830353967,3.3234054735262,-0.0372448390032825,0.970715963182651,0.989852225235761,-6.36308954147926
"150","17220166","Acbd3","170760","acyl-Coenzyme A binding domain containing 3",0.0689874071989358,4.88496308715384,0.425871620884247,0.675449750478791,0.870451059229826,-6.27116856014287
"151","17220197","Lefty2","320202","left-right determination factor 2",-0.12759560653018,1.94472161794932,-0.916627074479618,0.37193308906705,0.692218433240353,-5.94279497114993
"152","17220204","Pycr2","69051","pyrroline-5-carboxylate reductase family, member 2",-0.100207112038695,3.21750899032197,-0.614633204006025,0.546792226282236,0.803156614932968,-6.17196185896918
"153","17220214","Lefty1","13590","left right determination factor 1",0.0354430772024088,2.68500483512351,0.187099834421848,0.853757893525201,0.948200593155523,-6.34584472590059
"154","17220221","Tmem63a","208795","transmembrane protein 63a",0.531997614609307,3.822972289255,3.69611056233338,0.00174713263964657,0.0534034267557275,-1.24549234536581
"155","17220249","9130409I23Rik","619326","RIKEN cDNA 9130409I23 gene",-0.0522650462387553,4.93141619791626,-0.12058697114313,0.905406888624753,0.963975949840216,-6.35633812962883
"156","17220394","Capn8","170725","calpain 8",-0.00280863737130677,2.03018955194779,-0.016877959505313,0.986726997732063,0.996535407206909,-6.36365555157475
"157","17220417","Susd4","96935","sushi domain containing 4",1.65239336970975,3.48958559282977,6.07034214463795,1.155304559192e-05,0.0026620883131228,3.52858276216708
"158","17220432","Tlr5","53791","toll-like receptor 5",0.26480112152713,4.90790258992862,0.799449802115581,0.434863754591958,0.733466279684608,-6.04169893441248
"159","17220439","Aida","108909","axin interactor, dorsalization associated",-0.0561815235951464,3.63999309464328,-0.338877977390967,0.73877792853629,0.902654923991357,-6.30503271014317
"160","17220452","Taf1a","21339","TATA-box binding protein associated factor, RNA polymerase I, A",-0.19060886509495,2.85346928516237,-1.23303153672605,0.234047918383296,0.567225355596411,-5.61643592342896
"161","17220529","Mir194-1","387189","microRNA 194-1",0.0677823061121274,2.9254068122619,0.357532800926646,0.72501521422894,0.895950113128213,-6.29840939413021
"162","17220533","Bpnt1","23827","bisphosphate 3'-nucleotidase 1",-0.174754821647942,5.16429600736601,-1.31451017099505,0.205826878438205,0.537068305193069,-5.51925593796789
"163","17220584","Slc30a10","226781","solute carrier family 30, member 10",1.51023483324066,4.87566037667071,6.19516271729562,9.02637265853564e-06,0.00225320827488696,3.76163006907678
"164","17220748","LOC102632463","102632463","uncharacterized LOC102632463",-0.110342311593304,3.35074658269367,-0.681633473493706,0.504489545146797,0.777965731010158,-6.12845435575912
"165","17220809","Ints7","77065","integrator complex subunit 7",-0.0361570858718547,4.48217916973517,-0.173260820294919,0.864456389013621,0.949587217612045,-6.34840063165962
"166","17220833","Lpgat1","226856","lysophosphatidylglycerol acyltransferase 1",-0.264085204067805,7.43043444433382,-1.01824778591404,0.322582241340591,0.65237387547885,-5.84717142864189
"167","17220861","Slc30a1","22782","solute carrier family 30 (zinc transporter), member 1",0.446111269553515,5.6339954427329,2.61511053567738,0.0179201332128455,0.172050509740637,-3.4202659509859
